Text,Label
"It is evident,
in spite of his frequent attention to her while she draws, that in fact
he knows nothing of the matter.",jane
"He admires as a lover, not as a
connoisseur.",jane
"To satisfy me, those characters must be united.",jane
"I could
not be happy with a man whose taste did not in every point coincide
with my own.",jane
"He must enter into all my feelings; the same books, the
same music must charm us both.",jane
Oh!,jane
"mama, how spiritless, how tame was
Edward’s manner in reading to us last night!",jane
"I felt for my sister most
severely.",jane
"Yet she bore it with so much composure, she seemed scarcely
to notice it.",jane
I could hardly keep my seat.,jane
"To hear those beautiful
lines which have frequently almost driven me wild, pronounced with such
impenetrable calmness, such dreadful indifference!”


“He would certainly have done more justice to simple and elegant prose.",jane
"I thought so at the time; but you _would_ give him Cowper.”

“Nay, Mama, if he is not to be animated by Cowper!—but we must allow
for difference of taste.",jane
"Elinor has not my feelings, and therefore she
may overlook it, and be happy with him.",jane
"But it would have broke _my_
heart, had I loved him, to hear him read with so little sensibility.",jane
"Mama, the more I know of the world, the more am I convinced that I
shall never see a man whom I can really love.",jane
I require so much!,jane
"He
must have all Edward’s virtues, and his person and manners must
ornament his goodness with every possible charm.”

“Remember, my love, that you are not seventeen.",jane
"It is yet too early in
life to despair of such a happiness.",jane
"Why should you be less fortunate
than your mother?",jane
"In one circumstance only, my Marianne, may your
destiny be different from hers!”




CHAPTER IV.",jane
"“What a pity it is, Elinor,” said Marianne, “that Edward should have no
taste for drawing.”

“No taste for drawing!” replied Elinor, “why should you think so?",jane
"He
does not draw himself, indeed, but he has great pleasure in seeing the
performances of other people, and I assure you he is by no means
deficient in natural taste, though he has not had opportunities of
improving it.",jane
"Had he ever been in the way of learning, I think he would
have drawn very well.",jane
"He distrusts his own judgment in such matters so
much, that he is always unwilling to give his opinion on any picture;
but he has an innate propriety and simplicity of taste, which in
general direct him perfectly right.”

Marianne was afraid of offending, and said no more on the subject; but
the kind of approbation which Elinor described as excited in him by the
drawings of other people, was very far from that rapturous delight,
which, in her opinion, could alone be called taste.",jane
"﻿I

The Nellie, a cruising yawl, swung to her anchor without a flutter of
the sails, and was at rest.",joseph
"The flood had made, the wind was nearly
calm, and being bound down the river, the only thing for it was to come
to and wait for the turn of the tide.",joseph
"The sea-reach of the Thames stretched before us like the beginning of
an interminable waterway.",joseph
"In the offing the sea and the sky were welded
together without a joint, and in the luminous space the tanned sails
of the barges drifting up with the tide seemed to stand still in red
clusters of canvas sharply peaked, with gleams of varnished sprits.",joseph
"A
haze rested on the low shores that ran out to sea in vanishing flatness.",joseph
"The air was dark above Gravesend, and farther back still seemed
condensed into a mournful gloom, brooding motionless over the biggest,
and the greatest, town on earth.",joseph
The Director of Companies was our captain and our host.,joseph
"We four
affectionately watched his back as he stood in the bows looking to
seaward.",joseph
"On the whole river there was nothing that looked half so
nautical.",joseph
"He resembled a pilot, which to a seaman is trustworthiness
personified.",joseph
"It was difficult to realize his work was not out there in
the luminous estuary, but behind him, within the brooding gloom.",joseph
"Between us there was, as I have already said somewhere, the bond of
the sea.",joseph
"Besides holding our hearts together through long periods of
separation, it had the effect of making us tolerant of each other's
yarns--and even convictions.",joseph
"The Lawyer--the best of old fellows--had,
because of his many years and many virtues, the only cushion on deck,
and was lying on the only rug.",joseph
"The Accountant had brought out already a
box of dominoes, and was toying architecturally with the bones.",joseph
"Marlow
sat cross-legged right aft, leaning against the mizzen-mast.",joseph
"He had
sunken cheeks, a yellow complexion, a straight back, an ascetic aspect,
and, with his arms dropped, the palms of hands outwards, resembled an
idol.",joseph
"The Director, satisfied the anchor had good hold, made his way
aft and sat down amongst us.",joseph
We exchanged a few words lazily.,joseph
"Afterwards
there was silence on board the yacht.",joseph
"For some reason or other we did
not begin that game of dominoes.",joseph
"We felt meditative, and fit for nothing
but placid staring.",joseph
"The day was ending in a serenity of still and
exquisite brilliance.",joseph
"The water shone pacifically; the sky, without a
speck, was a benign immensity of unstained light; the very mist on the
Essex marshes was like a gauzy and radiant fabric, hung from the wooded
rises inland, and draping the low shores in diaphanous folds.",joseph
"Only the
gloom to the west, brooding over the upper reaches, became more somber
every minute, as if angered by the approach of the sun.",joseph
"And at last, in its curved and imperceptible fall, the sun sank low, and
from glowing white changed to a dull red without rays and without heat,
as if about to go out suddenly, stricken to death by the touch of that
gloom brooding over a crowd of men.",joseph
"Forthwith a change came over the waters, and the serenity became less
brilliant but more profound.",joseph
"The old river in its broad reach rested
unruffled at the decline of day, after ages of good service done to the
race that peopled its banks, spread out in the tranquil dignity of a
waterway leading to the uttermost ends of the earth.",joseph
"We looked at the
venerable stream not in the vivid flush of a short day that comes and
departs for ever, but in the august light of abiding memories.",joseph
"And
indeed nothing is easier for a man who has, as the phrase goes,
""followed the sea"" with reverence and affection, than to evoke the
great spirit of the past upon the lower reaches of the Thames.",joseph
"The tidal
current runs to and fro in its unceasing service, crowded with memories
of men and ships it had borne to the rest of home or to the battles
of the sea.",joseph
"It had known and served all the men of whom the nation is
proud, from Sir Francis Drake to Sir John Franklin, knights all, titled
and untitled--the great knights-errant of the sea.",joseph
"It had borne all the
ships whose names are like jewels flashing in the night of time, from
the Golden Hind returning with her round flanks full of treasure, to be
visited by the Queen's Highness and thus pass out of the gigantic tale,
to the Erebus and Terror, bound on other conquests--and that never
returned.",joseph
It had known the ships and the men.,joseph
"They had sailed from
Deptford, from Greenwich, from Erith--the adventurers and the settlers;
kings' ships and the ships of men on 'Change; captains, admirals, the
dark ""interlopers"" of the Eastern trade, and the commissioned ""generals""
of East India fleets.",joseph
"Hunters for gold or pursuers of fame, they all
had gone out on that stream, bearing the sword, and often the torch,
messengers of the might within the land, bearers of a spark from the
sacred fire.",joseph
"What greatness had not floated on the ebb of that river
into the mystery of an unknown earth!",joseph
.,joseph
.,joseph
.,joseph
"The dreams of men, the seed
of commonwealths, the germs of empires.",joseph
"The sun set; the dusk fell on the stream, and lights began to appear
along the shore.",joseph
"The Chapman lighthouse, a three-legged thing erect on a
mud-flat, shone strongly.",joseph
"Lights of ships moved in the fairway--a great
stir of lights going up and going down.",joseph
"And farther west on the upper
reaches the place of the monstrous town was still marked ominously on
the sky, a brooding gloom in sunshine, a lurid glare under the stars.",joseph
"""And this also,"" said Marlow suddenly, ""has been one of the dark places
of the earth.""",joseph
"He was the only man of us who still ""followed the sea.""",joseph
"The worst that
could be said of him was that he did not represent his class.",joseph
"He was a
seaman, but he was a wanderer, too, while most seamen lead, if one may
so express it, a sedentary life.",joseph
"Their minds are of the stay-at-home
order, and their home is always with them--the ship; and so is their
country--the sea.",joseph
"One ship is very much like another, and the sea is
always the same.",joseph
"In the immutability of their surroundings the foreign
shores, the foreign faces, the changing immensity of life, glide past,
veiled not by a sense of mystery but by a slightly disdainful ignorance;
for there is nothing mysterious to a seaman unless it be the sea itself,
which is the mistress of his existence and as inscrutable as Destiny.",joseph
"For the rest, after his hours of work, a casual stroll or a casual spree
on shore suffices to unfold for him the secret of a whole continent,
and generally he finds the secret not worth knowing.",joseph
"The yarns of seamen
have a direct simplicity, the whole meaning of which lies within the
shell of a cracked nut.",joseph
"But Marlow was not typical (if his propensity
to spin yarns be excepted), and to him the meaning of an episode was not
inside like a kernel but outside, enveloping the tale which brought it
out only as a glow brings out a haze, in the likeness of one of these
misty halos that sometimes are made visible by the spectral illumination
of moonshine.",joseph
His remark did not seem at all surprising.,joseph
It was just like Marlow.,joseph
It was accepted in silence.,joseph
"No one took the trouble to grunt even; and
presently he said, very slow--

""I was thinking of very old times, when the Romans first came here,
nineteen hundred years ago--the other day.",joseph
.,joseph
.,joseph
.,joseph
"Light came out of this
river since--you say Knights?",joseph
"Yes; but it is like a running blaze on
a plain, like a flash of lightning in the clouds.",joseph
"We live in the
flicker--may it last as long as the old earth keeps rolling!",joseph
"But
darkness was here yesterday.",joseph
"Imagine the feelings of a commander of
a fine--what d'ye call 'em?--trireme in the Mediterranean, ordered
suddenly to the north; run overland across the Gauls in a hurry; put in
charge of one of these craft the legionaries,--a wonderful lot of handy
men they must have been too--used to build, apparently by the hundred,
in a month or two, if we may believe what we read.",joseph
"Imagine him here--the
very end of the world, a sea the color of lead, a sky the color of
smoke, a kind of ship about as rigid as a concertina--and going up this
river with stores, or orders, or what you like.",joseph
"Sandbanks, marshes,
forests, savages,--precious little to eat fit for a civilized man,
nothing but Thames water to drink.",joseph
"No Falernian wine here, no going
ashore.",joseph
"Here and there a military camp lost in a wilderness, like a
needle in a bundle of hay--cold, fog, tempests, disease, exile, and
death,--death skulking in the air, in the water, in the bush.",joseph
"They must
have been dying like flies here.",joseph
Oh yes--he did it.,joseph
"Did it very well,
too, no doubt, and without thinking much about it either, except
afterwards to brag of what he had gone through in his time, perhaps.",joseph
They were men enough to face the darkness.,joseph
"And perhaps he was cheered
by keeping his eye on a chance of promotion to the fleet at Ravenna
by-and-by, if he had good friends in Rome and survived the awful
climate.",joseph
"Or think of a decent young citizen in a toga--perhaps too
much dice, you know--coming out here in the train of some prefect, or
tax-gatherer, or trader even, to mend his fortunes.",joseph
"Land in a swamp,
march through the woods, and in some inland post feel the savagery, the
utter savagery, had closed round him,--all that mysterious life of the
wilderness that stirs in the forest, in the jungles, in the hearts of
wild men.",joseph
There's no initiation either into such mysteries.,joseph
"He has to
live in the midst of the incomprehensible, which is also detestable.",joseph
"And
it has a fascination, too, that goes to work upon him.",joseph
"The fascination
of the abomination--you know.",joseph
"Imagine the growing regrets, the longing
to escape, the powerless disgust, the surrender, the hate.""",joseph
He paused.,joseph
"""Mind,"" he began again, lifting one arm from the elbow, the palm of the
hand outwards, so that, with his legs folded before him, he had the
pose of a Buddha preaching in European clothes and without a
lotus-flower--""Mind, none of us would feel exactly like this.",joseph
"What saves
us is efficiency--the devotion to efficiency.",joseph
"But these chaps were not
much account, really.",joseph
"They were no colonists; their administration was
merely a squeeze, and nothing more, I suspect.",joseph
"They were conquerors, and
for that you want only brute force--nothing to boast of, when you have
it, since your strength is just an accident arising from the weakness of
others.",joseph
"They grabbed what they could get for the sake of what was to
be got.",joseph
"It was just robbery with violence, aggravated murder on a great
scale, and men going at it blind--as is very proper for those who tackle
a darkness.",joseph
"The conquest of the earth, which mostly means the taking
it away from those who have a different complexion or slightly flatter
noses than ourselves, is not a pretty thing when you look into it too
much.",joseph
What redeems it is the idea only.,joseph
"An idea at the back of it; not
a sentimental pretense but an idea; and an unselfish belief in the
idea--something you can set up, and bow down before, and offer a
sacrifice to.",joseph
.,joseph
.,joseph
".""",joseph
He broke off.,joseph
"Flames glided in the river, small green flames, red
flames, white flames, pursuing, overtaking, joining, crossing each
other--then separating slowly or hastily.",joseph
"The traffic of the great city
went on in the deepening night upon the sleepless river.",joseph
"We looked on,
waiting patiently--there was nothing else to do till the end of
the flood; but it was only after a long silence, when he said, in
a hesitating voice, ""I suppose you fellows remember I did once turn
fresh-water sailor for a bit,"" that we knew we were fated, before
the ebb began to run, to hear about one of Marlow's inconclusive
experiences.",joseph
"""I don't want to bother you much with what happened to me personally,""
he began, showing in this remark the weakness of many tellers of tales
who seem so often unaware of what their audience would best like to
hear; ""yet to understand the effect of it on me you ought to know how I
got out there, what I saw, how I went up that river to the place where I
first met the poor chap.",joseph
"It was the farthest point of navigation and the
culminating point of my experience.",joseph
"It seemed somehow to throw a kind of
light on everything about me--and into my thoughts.",joseph
"It was somber enough
too--and pitiful--not extraordinary in any way--not very clear either.",joseph
"No, not very clear.",joseph
And yet it seemed to throw a kind of light.,joseph
"""I had then, as you remember, just returned to London after a lot of
Indian Ocean, Pacific, China Seas--a regular dose of the East--six years
or so, and I was loafing about, hindering you fellows in your work and
invading your homes, just as though I had got a heavenly mission to
civilize you.",joseph
"It was very fine for a time, but after a bit I did get
tired of resting.",joseph
"Then I began to look for a ship--I should think the
hardest work on earth.",joseph
But the ships wouldn't even look at me.,joseph
"And I got
tired of that game too.",joseph
"""Now when I was a little chap I had a passion for maps.",joseph
"I would look for
hours at South America, or Africa, or Australia, and lose myself in all
the glories of exploration.",joseph
"At that time there were many blank spaces on
the earth, and when I saw one that looked particularly inviting on a map
(but they all look that) I would put my finger on it and say, 'When
I grow up I will go there.'",joseph
"The North Pole was one of these places, I
remember.",joseph
"Well, I haven't been there yet, and shall not try now.",joseph
"The
glamour's off.",joseph
"Other places were scattered about the Equator, and in
every sort of latitude all over the two hemispheres.",joseph
"I have been in some
of them, and .",joseph
.,joseph
.,joseph
"well, we won't talk about that.",joseph
"But there was one
yet--the biggest, the most blank, so to speak--that I had a hankering
after.",joseph
"""True, by this time it was not a blank space any more.",joseph
"It had got filled
since my boyhood with rivers and lakes and names.",joseph
"It had ceased to be
a blank space of delightful mystery--a white patch for a boy to dream
gloriously over.",joseph
It had become a place of darkness.,joseph
"But there was in it
one river especially, a mighty big river, that you could see on the map,
resembling an immense snake uncoiled, with its head in the sea, its
body at rest curving afar over a vast country, and its tail lost in the
depths of the land.",joseph
"And as I looked at the map of it in a shop-window,
it fascinated me as a snake would a bird--a silly little bird.",joseph
"Then I
remembered there was a big concern, a Company for trade on that river.",joseph
Dash it all!,joseph
"I thought to myself, they can't trade without using some
kind of craft on that lot of fresh water--steamboats!",joseph
"Why shouldn't I
try to get charge of one?",joseph
"I went on along Fleet Street, but could not
shake off the idea.",joseph
The snake had charmed me.,joseph
"""You understand it was a Continental concern, that Trading society; but
I have a lot of relations living on the Continent, because it's cheap
and not so nasty as it looks, they say.",joseph
"""I am sorry to own I began to worry them.",joseph
"This was already a fresh
departure for me.",joseph
"I was not used to get things that way, you know.",joseph
"I
always went my own road and on my own legs where I had a mind to go.",joseph
"I
wouldn't have believed it of myself; but, then--you see--I felt somehow
I must get there by hook or by crook.",joseph
So I worried them.,joseph
"The men said
'My dear fellow,' and did nothing.",joseph
"Then--would you believe it?--I tried
the women.",joseph
"I, Charlie Marlow, set the women to work--to get a job.",joseph
Heavens!,joseph
"Well, you see, the notion drove me.",joseph
"I had an aunt, a dear
enthusiastic soul.",joseph
She wrote: 'It will be delightful.,joseph
"I am ready to do
anything, anything for you.",joseph
It is a glorious idea.,joseph
"I know the wife of a
very high personage in the Administration, and also a man who has lots
of influence with,' &c., &c. She was determined to make no end of fuss
to get me appointed skipper of a river steamboat, if such was my fancy.",joseph
"""I got my appointment--of course; and I got it very quick.",joseph
"It appears
the Company had received news that one of their captains had been killed
in a scuffle with the natives.",joseph
"This was my chance, and it made me the
more anxious to go.",joseph
"It was only months and months afterwards, when I
made the attempt to recover what was left of the body, that I heard the
original quarrel arose from a misunderstanding about some hens.",joseph
"Yes,
two black hens.",joseph
"Fresleven--that was the fellow's name, a Dane--thought
himself wronged somehow in the bargain, so he went ashore and started to
hammer the chief of the village with a stick.",joseph
"Oh, it didn't surprise
me in the least to hear this, and at the same time to be told that
Fresleven was the gentlest, quietest creature that ever walked on two
legs.",joseph
"No doubt he was; but he had been a couple of years already out
there engaged in the noble cause, you know, and he probably felt the
need at last of asserting his self-respect in some way.",joseph
"Therefore he
whacked the old nigger mercilessly, while a big crowd of his people
watched him, thunderstruck, till some man,--I was told the chief's
son,--in desperation at hearing the old chap yell, made a tentative jab
with a spear at the white man--and of course it went quite easy between
the shoulder-blades.",joseph
"Then the whole population cleared into the forest,
expecting all kinds of calamities to happen, while, on the other hand,
the steamer Fresleven commanded left also in a bad panic, in charge of
the engineer, I believe.",joseph
"Afterwards nobody seemed to trouble much
about Fresleven's remains, till I got out and stepped into his shoes.",joseph
"I
couldn't let it rest, though; but when an opportunity offered at last to
meet my predecessor, the grass growing through his ribs was tall enough
to hide his bones.",joseph
They were all there.,joseph
"The supernatural being had not
been touched after he fell.",joseph
"And the village was deserted, the huts gaped
black, rotting, all askew within the fallen enclosures.",joseph
"A calamity
had come to it, sure enough.",joseph
The people had vanished.,joseph
"Mad terror had
scattered them, men, women, and children, through the bush, and they had
never returned.",joseph
What became of the hens I don't know either.,joseph
"I should
think the cause of progress got them, anyhow.",joseph
"However, through this
glorious affair I got my appointment, before I had fairly begun to hope
for it.",joseph
"""I flew around like mad to get ready, and before forty-eight hours I
was crossing the Channel to show myself to my employers, and sign the
contract.",joseph
"In a very few hours I arrived in a city that always makes me
think of a whited sepulcher.",joseph
Prejudice no doubt.,joseph
"I had no difficulty in
finding the Company's offices.",joseph
"It was the biggest thing in the town,
and everybody I met was full of it.",joseph
"They were going to run an over-sea
empire, and make no end of coin by trade.",joseph
"""A narrow and deserted street in deep shadow, high houses, innumerable
windows with venetian blinds, a dead silence, grass sprouting between
the stones, imposing carriage archways right and left, immense double
doors standing ponderously ajar.",joseph
"I slipped through one of these cracks,
went up a swept and ungarnished staircase, as arid as a desert, and
opened the first door I came to.",joseph
"Two women, one fat and the other slim,
sat on straw-bottomed chairs, knitting black wool.",joseph
"The slim one got up
and walked straight at me--still knitting with downcast eyes--and only
just as I began to think of getting out of her way, as you would for a
somnambulist, stood still, and looked up.",joseph
"Her dress was as plain as an
umbrella-cover, and she turned round without a word and preceded me
into a waiting-room.",joseph
"I gave my name, and looked about.",joseph
"Deal table in
the middle, plain chairs all round the walls, on one end a large shining
map, marked with all the colors of a rainbow.",joseph
"There was a vast amount of
red--good to see at any time, because one knows that some real work
is done in there, a deuce of a lot of blue, a little green, smears of
orange, and, on the East Coast, a purple patch, to show where the jolly
pioneers of progress drink the jolly lager-beer.",joseph
"However, I wasn't going
into any of these.",joseph
I was going into the yellow.,joseph
Dead in the center.,joseph
"And
the river was there--fascinating--deadly--like a snake.",joseph
Ough!,joseph
"A door
opened, a white-haired secretarial head, but wearing a compassionate
expression, appeared, and a skinny forefinger beckoned me into the
sanctuary.",joseph
"Its light was dim, and a heavy writing-desk squatted in
the middle.",joseph
"From behind that structure came out an impression of pale
plumpness in a frock-coat.",joseph
The great man himself.,joseph
"He was five feet
six, I should judge, and had his grip on the handle-end of ever so many
millions.",joseph
"He shook hands, I fancy, murmured vaguely, was satisfied with
my French.",joseph
Bon voyage.,joseph
"﻿CHAPTER 1


He was an inch, perhaps two, under six feet, powerfully built, and he
advanced straight at you with a slight stoop of the shoulders, head
forward, and a fixed from-under stare which made you think of a charging
bull.",joseph
"His voice was deep, loud, and his manner displayed a kind of
dogged self-assertion which had nothing aggressive in it.",joseph
"It seemed
a necessity, and it was directed apparently as much at himself as at
anybody else.",joseph
"He was spotlessly neat, apparelled in immaculate white
from shoes to hat, and in the various Eastern ports where he got his
living as ship-chandler’s water-clerk he was very popular.",joseph
"A water-clerk need not pass an examination in anything under the sun,
but he must have Ability in the abstract and demonstrate it practically.",joseph
"His work consists in racing under sail, steam, or oars against other
water-clerks for any ship about to anchor, greeting her captain
cheerily, forcing upon him a card--the business card of the
ship-chandler--and on his first visit on shore piloting him firmly but
without ostentation to a vast, cavern-like shop which is full of things
that are eaten and drunk on board ship; where you can get everything
to make her seaworthy and beautiful, from a set of chain-hooks for her
cable to a book of gold-leaf for the carvings of her stern; and where
her commander is received like a brother by a ship-chandler he has never
seen before.",joseph
"There is a cool parlour, easy-chairs, bottles, cigars,
writing implements, a copy of harbour regulations, and a warmth of
welcome that melts the salt of a three months’ passage out of a seaman’s
heart.",joseph
"The connection thus begun is kept up, as long as the ship remains
in harbour, by the daily visits of the water-clerk.",joseph
"To the captain he
is faithful like a friend and attentive like a son, with the patience
of Job, the unselfish devotion of a woman, and the jollity of a boon
companion.",joseph
Later on the bill is sent in.,joseph
"It is a beautiful and humane
occupation.",joseph
Therefore good water-clerks are scarce.,joseph
"When a water-clerk
who possesses Ability in the abstract has also the advantage of having
been brought up to the sea, he is worth to his employer a lot of money
and some humouring.",joseph
"Jim had always good wages and as much humouring
as would have bought the fidelity of a fiend.",joseph
"Nevertheless, with black
ingratitude he would throw up the job suddenly and depart.",joseph
"To his
employers the reasons he gave were obviously inadequate.",joseph
"They said
‘Confounded fool!’ as soon as his back was turned.",joseph
"This was their
criticism on his exquisite sensibility.",joseph
"To the white men in the waterside business and to the captains of ships
he was just Jim--nothing more.",joseph
"He had, of course, another name, but he
was anxious that it should not be pronounced.",joseph
"His incognito, which had
as many holes as a sieve, was not meant to hide a personality but a
fact.",joseph
"When the fact broke through the incognito he would leave
suddenly the seaport where he happened to be at the time and go to
another--generally farther east.",joseph
"He kept to seaports because he was a
seaman in exile from the sea, and had Ability in the abstract, which is
good for no other work but that of a water-clerk.",joseph
"He retreated in good
order towards the rising sun, and the fact followed him casually but
inevitably.",joseph
"Thus in the course of years he was known successively in
Bombay, in Calcutta, in Rangoon, in Penang, in Batavia--and in each of
these halting-places was just Jim the water-clerk.",joseph
"Afterwards, when his
keen perception of the Intolerable drove him away for good from seaports
and white men, even into the virgin forest, the Malays of the jungle
village, where he had elected to conceal his deplorable faculty, added a
word to the monosyllable of his incognito.",joseph
"They called him Tuan Jim: as
one might say--Lord Jim.",joseph
Originally he came from a parsonage.,joseph
"Many commanders of fine
merchant-ships come from these abodes of piety and peace.",joseph
"Jim’s father
possessed such certain knowledge of the Unknowable as made for the
righteousness of people in cottages without disturbing the ease of mind
of those whom an unerring Providence enables to live in mansions.",joseph
"The
little church on a hill had the mossy greyness of a rock seen through a
ragged screen of leaves.",joseph
"It had stood there for centuries, but the trees
around probably remembered the laying of the first stone.",joseph
"Below, the
red front of the rectory gleamed with a warm tint in the midst of
grass-plots, flower-beds, and fir-trees, with an orchard at the back,
a paved stable-yard to the left, and the sloping glass of greenhouses
tacked along a wall of bricks.",joseph
"The living had belonged to the family for
generations; but Jim was one of five sons, and when after a course of
light holiday literature his vocation for the sea had declared itself,
he was sent at once to a ‘training-ship for officers of the mercantile
marine.’

He learned there a little trigonometry and how to cross top-gallant
yards.",joseph
He was generally liked.,joseph
"He had the third place in navigation
and pulled stroke in the first cutter.",joseph
"Having a steady head with an
excellent physique, he was very smart aloft.",joseph
"His station was in the
fore-top, and often from there he looked down, with the contempt of a
man destined to shine in the midst of dangers, at the peaceful multitude
of roofs cut in two by the brown tide of the stream, while scattered
on the outskirts of the surrounding plain the factory chimneys rose
perpendicular against a grimy sky, each slender like a pencil, and
belching out smoke like a volcano.",joseph
"He could see the big ships departing,
the broad-beamed ferries constantly on the move, the little boats
floating far below his feet, with the hazy splendour of the sea in the
distance, and the hope of a stirring life in the world of adventure.",joseph
"On the lower deck in the babel of two hundred voices he would forget
himself, and beforehand live in his mind the sea-life of light
literature.",joseph
"He saw himself saving people from sinking ships, cutting
away masts in a hurricane, swimming through a surf with a line; or as a
lonely castaway, barefooted and half naked, walking on uncovered reefs
in search of shellfish to stave off starvation.",joseph
"He confronted savages on
tropical shores, quelled mutinies on the high seas, and in a small boat
upon the ocean kept up the hearts of despairing men--always an example
of devotion to duty, and as unflinching as a hero in a book.",joseph
‘Something’s up.,joseph
"Come along.’

He leaped to his feet.",joseph
The boys were streaming up the ladders.,joseph
"Above
could be heard a great scurrying about and shouting, and when he got
through the hatchway he stood still--as if confounded.",joseph
It was the dusk of a winter’s day.,joseph
"The gale had freshened since noon,
stopping the traffic on the river, and now blew with the strength of a
hurricane in fitful bursts that boomed like salvoes of great guns firing
over the ocean.",joseph
"The rain slanted in sheets that flicked and subsided,
and between whiles Jim had threatening glimpses of the tumbling tide,
the small craft jumbled and tossing along the shore, the motionless
buildings in the driving mist, the broad ferry-boats pitching
ponderously at anchor, the vast landing-stages heaving up and down and
smothered in sprays.",joseph
The next gust seemed to blow all this away.,joseph
"The
air was full of flying water.",joseph
"There was a fierce purpose in the gale, a
furious earnestness in the screech of the wind, in the brutal tumult of
earth and sky, that seemed directed at him, and made him hold his breath
in awe.",joseph
He stood still.,joseph
It seemed to him he was whirled around.,joseph
He was jostled.,joseph
‘Man the cutter!’ Boys rushed past him.,joseph
"A coaster
running in for shelter had crashed through a schooner at anchor, and one
of the ship’s instructors had seen the accident.",joseph
"A mob of boys clambered
on the rails, clustered round the davits.",joseph
‘Collision.,joseph
Just ahead of us.,joseph
"Mr. Symons saw it.’ A push made him stagger against the mizzen-mast, and
he caught hold of a rope.",joseph
"The old training-ship chained to her moorings
quivered all over, bowing gently head to wind, and with her scanty
rigging humming in a deep bass the breathless song of her youth at sea.",joseph
"‘Lower away!’ He saw the boat, manned, drop swiftly below the rail,
and rushed after her.",joseph
He heard a splash.,joseph
"‘Let go; clear the falls!’ He
leaned over.",joseph
The river alongside seethed in frothy streaks.,joseph
"The cutter
could be seen in the falling darkness under the spell of tide and wind,
that for a moment held her bound, and tossing abreast of the ship.",joseph
"A yelling voice in her reached him faintly: ‘Keep stroke, you young
whelps, if you want to save anybody!",joseph
"Keep stroke!’ And suddenly she
lifted high her bow, and, leaping with raised oars over a wave, broke
the spell cast upon her by the wind and tide.",joseph
Jim felt his shoulder gripped firmly.,joseph
"‘Too late, youngster.’ The captain
of the ship laid a restraining hand on that boy, who seemed on the
point of leaping overboard, and Jim looked up with the pain of conscious
defeat in his eyes.",joseph
The captain smiled sympathetically.,joseph
"‘Better luck
next time.",joseph
"This will teach you to be smart.’

A shrill cheer greeted the cutter.",joseph
"She came dancing back half full of
water, and with two exhausted men washing about on her bottom boards.",joseph
"The tumult and the menace of wind and sea now appeared very contemptible
to Jim, increasing the regret of his awe at their inefficient menace.",joseph
Now he knew what to think of it.,joseph
"It seemed to him he cared nothing for
the gale.",joseph
He could affront greater perils.,joseph
"He would do so--better than
anybody.",joseph
Not a particle of fear was left.,joseph
"Nevertheless he brooded apart
that evening while the bowman of the cutter--a boy with a face like
a girl’s and big grey eyes--was the hero of the lower deck.",joseph
"Eager
questioners crowded round him.",joseph
"He narrated: ‘I just saw his head
bobbing, and I dashed my boat-hook in the water.",joseph
"It caught in his
breeches and I nearly went overboard, as I thought I would, only old
Symons let go the tiller and grabbed my legs--the boat nearly swamped.",joseph
Old Symons is a fine old chap.,joseph
"I don’t mind a bit him being grumpy with
us.",joseph
"He swore at me all the time he held my leg, but that was only his
way of telling me to stick to the boat-hook.",joseph
"Old Symons is awfully
excitable--isn’t he?",joseph
"No--not the little fair chap--the other, the big
one with a beard.",joseph
"When we pulled him in he groaned, “Oh, my leg!",joseph
"oh,
my leg!” and turned up his eyes.",joseph
"Fancy such a big chap fainting like
a girl.",joseph
"Would any of you fellows faint for a jab with a boat-hook?--I
wouldn’t.",joseph
"It went into his leg so far.’ He showed the boat-hook, which
he had carried below for the purpose, and produced a sensation.",joseph
"‘No,
silly!",joseph
It was not his flesh that held him--his breeches did.,joseph
"Lots of
blood, of course.’

Jim thought it a pitiful display of vanity.",joseph
"The gale had ministered to
a heroism as spurious as its own pretence of terror.",joseph
"He felt angry with
the brutal tumult of earth and sky for taking him unawares and checking
unfairly a generous readiness for narrow escapes.",joseph
"Otherwise he was
rather glad he had not gone into the cutter, since a lower achievement
had served the turn.",joseph
"He had enlarged his knowledge more than those who
had done the work.",joseph
"When all men flinched, then--he felt sure--he alone
would know how to deal with the spurious menace of wind and seas.",joseph
"He
knew what to think of it.",joseph
"Seen dispassionately, it seemed contemptible.",joseph
"He could detect no trace of emotion in himself, and the final effect of
a staggering event was that, unnoticed and apart from the noisy crowd of
boys, he exulted with fresh certitude in his avidity for adventure, and
in a sense of many-sided courage.",joseph
"CHAPTER 2


After two years of training he went to sea, and entering the regions so
well known to his imagination, found them strangely barren of adventure.",joseph
He made many voyages.,joseph
"He knew the magic monotony of existence between
sky and water: he had to bear the criticism of men, the exactions of the
sea, and the prosaic severity of the daily task that gives bread--but
whose only reward is in the perfect love of the work.",joseph
"This reward eluded
him.",joseph
"Yet he could not go back, because there is nothing more enticing,
disenchanting, and enslaving than the life at sea.",joseph
"Besides, his
prospects were good.",joseph
"He was gentlemanly, steady, tractable, with a
thorough knowledge of his duties; and in time, when yet very young, he
became chief mate of a fine ship, without ever having been tested by
those events of the sea that show in the light of day the inner worth of
a man, the edge of his temper, and the fibre of his stuff; that reveal
the quality of his resistance and the secret truth of his pretences, not
only to others but also to himself.",joseph
